school,student,female,ses,math,puniv,public
40,2294,1,-1.581,61.0833,1,0
40,2295,1,-1.047,66.93,1,0
40,2296,1,0.83,54.72,1,0
41,1086,1,1.462,78.58,1,0
41,1087,0,0.383,60.5987,1,0
41,1088,0,-0.162,63.71,1,0
41,1089,0,0.104,60.5987,1,0
41,1090,0,-0.043,60.5987,1,0
41,1091,0,0.566,60.5987,1,0
41,1092,1,-0.669,45.92,1,0
41,1093,0,0.175,65.16,1,0
41,1094,0,0.692,60.5987,1,0
41,1095,1,1.018,60.5987,1,0
41,1096,1,-0.419,57.65,1,0
41,1097,0,-0.283,58.79,1,0
41,1098,1,-0.162,65.15,1,0
41,1099,1,-0.335,56.01,1,0
41,1100,1,-0.149,60.5987,1,0
41,1101,0,-0.443,60.5987,1,0
41,1102,1,-0.329,65.39,1,0
41,1103,0,-0.846,35.41,1,0
41,1104,0,-0.675,60.5987,1,0
41,1105,1,0.021,59.97,1,0
41,1106,1,0.329,60.5987,1,0
41,1107,1,1.36,60.5987,1,0
41,1108,1,-0.493,60.5987,1,0
42,1408,1,0.661,62.66,1,0
42,1414,0,0.378,44.29,1,0
42,1416,0,-0.35,60.7797,1,0
42,1421,1,0.096,64.03,1,0
42,1424,0,0.658,56.9,1,0
42,1425,1,-0.058,66.29,1,0
42,1428,1,-0.518,55.18,1,0
42,1429,0,0.353,71.64,1,0
42,1431,1,-0.322,61.98,1,0
42,1434,1,0.032,52.34,1,0
42,1437,1,-0.32,50.61,1,0
42,1442,1,0.279,54.82,1,0
42,1444,1,0.343,49.67,1,0
43,4672,1,-0.348,49.67,1,0
43,4692,0,-0.096,62.3084,1,0
43,4693,0,0.284,60.59,1,0
43,4694,1,1.258,69.08,1,0
43,4695,1,-0.45,67.15,1,0
43,4696,1,-0.055,69.91,1,0
43,5556,1,0.379,51.9,1,0
43,5557,1,0.477,59.71,1,0
43,5558,1,0.132,60.96,1,0
43,5559,1,0.497,62.3849,1,0
43,5560,0,0.025,46.31,1,0
43,5561,0,0.287,56.68,1,0
43,5562,0,-0.389,65.19,1,0
43,5563,0,-0.668,45.71,1,0
43,5564,1,1.074,56.56,1,0
44,4924,0,-0.748,41.37,1,0
44,4925,1,0.554,54.04,1,0
44,4926,1,-0.061,51.45,1,0
44,4927,0,1.683,74.89,1,0
44,4928,1,-0.037,62.3671,1,0
44,4929,1,1.229,63.67,1,0
44,4930,1,0.378,62.42,1,0
44,4931,1,0.787,62.3671,1,0
44,4932,1,-0.526,61.06,1,0
44,4933,0,0.124,62.3671,1,0
44,4934,1,0.414,68.67,1,0
44,4935,0,1.286,63.65,1,0
44,4936,0,1.306,65.5,1,0
44,4937,0,-0.322,62.3671,1,0
44,4938,1,0.262,57.4,1,0
44,4939,1,0.353,62.3671,1,0
44,4940,1,1.436,62.3671,1,0
44,4941,1,0.4,62.04,1,0
44,4942,1,1.066,74.16,1,0
45,1067,0,0.359,78.73,1,0
45,1068,0,-0.593,60.5985,1,0
45,1069,1,0.072,60.5985,1,0
45,1070,0,-0.94,55.54,1,0
45,1071,1,0.363,56.82,1,0
45,1072,0,1.221,70.75,1,0
45,1073,0,-0.516,60.5985,1,0
45,1074,1,-0.152,60.5985,1,0
45,1075,1,-0.319,74.85,1,0
45,1076,1,-0.743,55.91,1,0
45,1077,1,-0.1,62.81,1,0
45,1078,0,-1.379,43.43,1,0
45,1079,1,-0.743,50.28,1,0
45,1080,0,-0.904,62.19,1,0
45,1081,0,-0.323,48.44,1,0
45,1082,0,-0.356,55.58,1,0
45,1083,0,-0.419,79.86,1,0
45,1084,0,-0.928,61.19,1,0
45,1085,0,-0.29,48.94,1,0
46,6198,1,0.615,62.5288,1,0
46,6199,0,-0.56,46.87,1,0
46,6200,0,-0.895,58.03,1,0
46,6201,1,-0.837,53.8,1,0
46,6202,0,-0.57,62.5288,1,0
46,6203,0,-0.402,50.63,1,0
46,6204,1,-1.006,62.5288,1,0
46,6205,0,0.087,53.5,1,0
46,6206,1,-0.925,46.39,1,0
46,6207,1,-0.587,63.49,1,0
46,6208,0,0.155,62.5288,1,0
46,6209,0,0.077,62.5288,1,0
46,6210,1,-0.808,58.67,1,0
46,6211,1,0.206,62.5288,1,0
46,6212,0,-0.169,46.88,1,0
46,6213,1,0.162,53.48,1,0
46,6214,1,-0.196,55.76,1,0
46,6215,1,0.03,62.5288,1,0
47,5427,1,0.025,40.2,1,1
47,5428,0,0.166,37.76,1,1
47,5429,0,0.588,62.3804,1,1
47,5430,0,0.755,34.13,1,1
47,5431,1,0.069,41.81,1,1
47,5432,0,-0.919,34.89,1,1
47,5433,0,1.211,62.3804,1,1
47,5434,1,-0.726,40.6,1,1
47,5435,0,0.424,62.3804,1,1
47,5436,1,-0.107,62.3804,1,1
47,5437,1,0.054,47.38,1,1
47,5438,1,-0.222,64.92,1,1
47,5439,1,-0.84,62.3804,1,1
47,5440,1,-0.175,59.65,1,1
47,5441,1,-0.259,62.3804,1,1
48,1930,0,-0.609,61.072,1,1
48,1931,1,-0.042,61.072,1,1
48,1932,0,-0.344,44.48,1,1
48,1933,0,-1.477,61.072,1,1
48,1934,0,-0.4,56.68,1,1
48,1935,0,-1.123,57.17,1,1
48,1936,1,-0.602,50.8,1,1
48,1937,1,-0.348,61.072,1,1
48,1938,1,-1.457,61.072,1,1
48,1939,0,-0.414,48.37,1,1
48,1940,0,-2.039,61.072,1,1
48,1941,0,-1.578,61.072,1,1
49,19,1,-0.723,48.25,1,1
49,20,1,-0.612,53.52,1,1
49,21,0,0.119,52.22,1,1
49,22,0,1.421,76.34,1,1
49,23,0,-1.02,43.18,1,1
49,24,1,-0.321,60.4577,1,1
49,25,0,0.701,60.4577,1,1
49,26,1,-0.807,55.78,1,1
49,27,1,1.33,66.55,1,1
49,28,1,-1.266,56.05,1,1
49,29,0,1.042,56.03,1,1
49,30,1,-0.438,60.4578,1,1
49,31,0,-0.063,60.4578,1,1
49,32,0,0.672,60.4578,1,1
49,33,1,0.684,57.75,1,1
49,34,0,-0.035,69.19,1,1
49,35,0,1.155,60.4578,1,1
49,36,1,-0.806,36.87,1,1
50,4474,0,-0.367,50.64,0.25,1
50,4475,1,-0.073,48.15,0.25,1
50,4476,0,0.228,58.18,0.25,1
50,4477,0,0.058,55.66,0.25,1
50,4478,0,-0.593,44.65,0.25,1
50,4479,0,-0.485,62.274,0.25,1
50,4480,0,-0.192,37.61,0.25,1
50,4481,0,0.329,61.97,0.25,1
50,4482,1,-1.18,32.46,0.25,1
50,4483,0,-0.344,62.274,0.25,1
50,4484,1,-0.162,62.93,0.25,1
50,4485,1,-0.299,41.51,0.25,1
51,3736,1,1.111,51.01,1,1
51,3737,1,0.902,68.13,1,1
51,3738,1,0.808,62.0947,1,1
51,3739,1,0.747,62.0948,1,1
51,3740,1,1.05,62.0948,1,1
51,3741,0,1.211,57.48,1,1
51,3742,1,1.526,62.0948,1,1
51,3743,0,0.392,62.0948,1,1
51,3744,1,0.272,62.0948,1,1
51,3745,1,0.714,62.0948,1,1
51,3746,1,1.132,61.33,1,1
51,3747,1,1.154,54.69,1,1
52,2174,1,0.424,61.0791,1,1
52,2175,1,1.035,61.0791,1,1
52,2176,0,0.262,61.0791,1,1
52,2177,1,-0.098,61.0791,1,1
52,2178,0,0.037,61.0791,1,1
52,2179,1,0.541,61.0791,1,1
52,2180,0,0.53,61.0791,1,1
52,2181,1,0.938,61.0791,1,1
52,2182,0,0.463,75.25,1,1
52,2183,1,0.538,61.0791,1,1
52,2184,0,-0.247,61.0791,1,1
52,2185,0,-1,61.0791,1,1
52,2186,0,-0.037,61.0791,1,1
53,2917,0,-0.263,65.03,0.555555556,1
53,2918,0,0.862,70.48,0.555555556,1
53,2919,1,0.091,61.6261,0.555555556,1
53,2920,0,-1.349,61.6261,0.555555556,1
53,2921,1,-0.477,53.26,0.555555556,1
53,2922,1,0.309,61.6261,0.555555556,1
53,2923,0,-0.562,68.35,0.555555556,1
53,2924,1,0.241,50.26,0.555555556,1
53,2925,0,0.185,61.6261,0.555555556,1
53,2926,1,0.936,61.6261,0.555555556,1
53,2927,0,0.221,61.6261,0.555555556,1
53,2928,0,-0.183,52.08,0.555555556,1
53,2929,1,-0.689,61.6261,0.555555556,1
53,2930,1,0.906,61.6261,0.555555556,1
53,2931,0,-0.683,72.8,0.555555556,1
53,2932,0,-0.184,61.6261,0.555555556,1
53,2933,1,-0.17,36.17,0.555555556,1
53,2934,0,-0.182,61.6261,0.555555556,1
54,3748,1,1.204,62.0981,1,1
54,3749,0,0.508,65.32,1,1
54,3750,0,1.301,62.76,1,1
54,3751,0,1.083,62.0981,1,1
54,3752,1,1.683,61.96,1,1
54,3753,0,0.985,77.36,1,1
54,3754,1,1.344,62.0981,1,1
54,3755,0,1.511,69.03,1,1
54,3756,0,1.262,62.0981,1,1
54,3757,0,0.445,62.0981,1,1
54,3758,0,1.634,62.0981,1,1
54,3759,0,1.207,71.02,1,1
54,3760,1,1.219,62.0981,1,1
54,3761,0,1.435,65.13,1,1
55,2441,0,-0.463,44.49,0.235294118,1
55,2442,1,-1.558,38.77,0.235294118,1
55,2443,1,-0.323,52.97,0.235294118,1
55,2444,1,-2.226,43.39,0.235294118,1
55,2445,0,-1.17,41.11,0.235294118,1
55,2446,0,-1.097,61.0894,0.235294118,1
55,2447,0,-1.327,57.5,0.235294118,1
55,2448,1,-0.902,54.19,0.235294118,1
55,2449,1,-1.947,39.76,0.235294118,1
55,2450,1,-0.203,43.67,0.235294118,1
55,2451,1,-1.802,41.63,0.235294118,1
55,2452,1,-0.449,41.64,0.235294118,1
55,2453,1,-1.292,38.49,0.235294118,1
55,2454,0,0.153,58.44,0.235294118,1
55,2455,1,-1.404,45.92,0.235294118,1
55,2456,1,-1.247,43.75,0.235294118,1
55,2457,0,-1.957,61.0894,0.235294118,1
56,1917,0,1.134,45.31,1,1
56,1918,1,-0.972,61.0719,1,1
56,1919,1,0.086,48.89,1,1
56,1920,0,0.214,61.0719,1,1
56,1921,1,-1.664,61.0719,1,1
56,1922,1,-0.014,63.91,1,1
56,1923,1,0.348,61.0719,1,1
56,1924,1,-1.259,61.0719,1,1
56,1925,1,-0.124,49.57,1,1
56,1926,1,-1.685,42.19,1,1
56,1927,1,-0.025,54.57,1,1
56,1928,0,-1.532,58.48,1,1
56,1929,1,-1.498,56.83,1,1
56,2590,0,-1.831,61.0946,1,1
57,5526,0,-0.794,62.3844,1,1
57,5527,0,1.361,62.3844,1,1
57,5528,0,-0.593,62.3844,1,1
57,5529,0,0.26,62.3845,1,1
57,5530,1,-1.404,42.47,1,1
57,5531,0,-0.651,38.3,1,1
57,5532,0,1.004,62.3845,1,1
57,5533,0,0.219,62.3845,1,1
57,5534,1,-1.08,62.3845,1,1
57,5535,0,1.176,62.3845,1,1
57,5536,1,-0.328,52.79,1,1
57,5537,1,-0.208,62.3845,1,1
57,5538,1,-0.473,62.3845,1,1
57,5539,0,0.56,62.3845,1,1
57,5540,1,-0.202,56.29,1,1
58,5001,1,-0.119,58.91,1,1
58,5002,1,0.514,62.3681,1,1
58,5003,0,-0.447,62.3681,1,1
58,5004,0,-0.409,62.3681,1,1
58,5005,1,-0.939,50.74,1,1
58,5006,1,-0.074,62.3681,1,1
58,5007,1,0.212,62.3681,1,1
58,5008,1,-0.078,62.3681,1,1
58,5009,1,-0.157,62.3681,1,1
58,5010,1,-0.819,51.94,1,1
58,5011,0,-0.438,62.3681,1,1
58,5012,0,0.342,62.3681,1,1
58,5013,0,-0.596,48.86,1,1
58,5014,0,-0.074,62.3681,1,1
58,5015,0,0.672,41.39,1,1
59,1051,0,0.472,59.14,1,1
59,1052,0,0.225,60.5983,1,1
59,1053,1,-0.016,60.5983,1,1
59,1054,0,-0.868,60.5983,1,1
59,1055,0,-0.936,60.5983,1,1
59,1056,1,0.136,60.5983,1,1
59,1057,0,-0.536,60.86,1,1
59,1058,1,-0.868,52.33,1,1
59,1059,0,0.012,59.62,1,1
59,1060,0,-0.851,75.52,1,1
59,1061,1,-0.308,60.5983,1,1
59,1062,0,-0.262,50.49,1,1
59,1063,1,1.361,59.59,1,1
59,1064,1,-0.019,49.91,1,1
59,1065,1,-0.195,60.5983,1,1
59,3445,0,-0.546,47.89,1,1
59,3446,0,0.412,61.6669,1,1
59,3447,1,-0.267,61.6669,1,1
60,4535,0,-0.074,44.21,1,1
60,4536,0,0.077,45.67,1,1
60,4537,1,-0.374,44.15,1,1
60,4538,1,0.56,62.2762,1,1
60,4539,1,-0.514,38.22,1,1
60,4540,1,-1.169,62.2762,1,1
60,4541,0,-1.55,62.2762,1,1
60,4542,0,-1.058,48.8,1,1
60,4543,1,-0.661,62.2762,1,1
60,4544,1,-0.623,57.9,1,1
60,4545,0,-0.796,39.15,1,1
60,4546,1,-0.518,62.2762,1,1
60,4547,1,-0.621,43.92,1,1
60,4548,0,-0.377,62.2762,1,1
61,2963,0,0.365,61.6297,1,1
61,2964,1,0.69,44.91,1,1
61,2965,0,1.443,61.6297,1,1
61,2966,0,1.383,61.6297,1,1
61,2967,0,0.709,58.79,1,1
61,2968,1,0.987,61.6297,1,1
61,2969,0,0.683,56.28,1,1
61,2970,0,0.174,74.08,1,1
61,2971,1,0.295,59.49,1,1
61,2972,1,0.76,61.6297,1,1
61,2973,0,0.729,61.6297,1,1
61,2974,1,0.052,36.37,1,1
61,2975,1,-1.034,60.09,1,1
61,2976,1,1.112,51.51,1,1
61,2977,0,0.465,61.23,1,1
61,2978,1,0.131,61.6297,1,1
61,2979,0,-0.526,52.28,1,1
61,2980,1,0.322,62.84,1,1
61,2981,0,0.537,76.83,1,1
61,2982,0,0.185,68.4,1,1
62,6151,1,-0.754,42.93,0.133333333,1
62,6152,1,-1.336,41.69,0.133333333,1
62,6153,1,-1.351,62.5242,0.133333333,1
62,6154,1,-0.79,43.1,0.133333333,1
62,6155,1,-0.742,41.14,0.133333333,1
62,6156,1,-1.189,40.59,0.133333333,1
62,6157,1,-0.095,51.3,0.133333333,1
62,6158,1,-0.048,58.88,0.133333333,1
62,6159,0,-0.945,40.7,0.133333333,1
62,6160,0,-0.281,39.68,0.133333333,1
62,6161,1,-0.71,45.53,0.133333333,1
62,6162,0,-1.058,35.79,0.133333333,1
62,6163,1,-0.496,62.5242,0.133333333,1
62,6164,0,-1.054,41.71,0.133333333,1
62,6165,1,-0.273,35.32,0.133333333,1
63,4906,1,0.81,62.3668,1,1
63,4907,1,0.635,62.3668,1,1
63,4908,0,1.209,75.88,1,1
63,4909,0,1.282,59.04,1,1
63,4910,0,0.414,62.46,1,1
63,4911,1,0.635,42.81,1,1
63,4912,1,0.099,62.3668,1,1
63,4913,0,0.044,62.3668,1,1
63,4914,0,0.256,42.94,1,1
63,4915,1,-0.613,52.77,1,1
63,4916,1,1.264,68.54,1,1
63,4917,1,-0.276,59.81,1,1
63,4918,0,-0.573,62.3668,1,1
63,4919,0,1.054,42.58,1,1
63,4920,0,0.998,62.3668,1,1
63,4921,0,0.875,62.3668,1,1
63,4922,1,0.635,62.3668,1,1
63,4923,0,-0.915,62.3668,1,1
64,6254,0,0.456,70.69,1,1
64,6255,1,0.907,62.5323,1,1
64,6256,0,0.177,52.07,1,1
64,6257,1,0.287,62.5323,1,1
64,6258,0,-0.101,62.5323,1,1
64,6259,0,0.445,77.52,1,1
64,6260,1,0.02,62.5323,1,1
64,6261,1,0.077,48.21,1,1
64,6262,0,0.002,62.5323,1,1
64,6263,1,0.42,60.39,1,1
64,6264,0,-0.452,42.96,1,1
64,6265,0,-1.366,49.11,1,1
64,6266,1,0.151,56.01,1,1
64,6267,1,-0.058,62.5323,1,1
64,6268,0,0.813,62.5323,1,1
64,6269,1,-0.452,46.93,1,1
65,5513,0,0.835,77.96,1,1
65,5514,1,0.677,60.69,1,1
65,5515,0,0.81,53.52,1,1
65,5516,1,1.083,62.3844,1,1
65,5517,0,1.531,62.3844,1,1
65,5518,0,-0.344,64.15,1,1
65,5519,0,-0.025,62.3844,1,1
65,5520,0,1.434,61.28,1,1
65,5521,0,1.154,77.1,1,1
65,5522,1,1.015,62.3844,1,1
65,5523,0,0.141,55.79,1,1
65,5524,1,0.131,64.87,1,1
65,5525,1,0.053,56.93,1,1
65,6798,1,0.83,62.7005,1,1
66,4241,1,1.159,63.24,1,1
66,4452,0,-0.445,62.41,1,1
66,4453,0,-0.368,62.2734,1,1
66,4454,0,-1.551,62.2734,1,1
66,4455,0,0.939,78.92,1,1
66,4456,1,-1.268,62.2734,1,1
66,4457,0,-0.856,38.64,1,1
66,4458,0,-1.205,39.49,1,1
66,4459,1,-2.039,31.33,1,1
66,4460,1,0.518,62.2734,1,1
66,4461,1,0.748,62.2734,1,1
66,4462,0,0.615,62.2734,1,1
66,4463,0,-1.295,62.2734,1,1
66,4464,1,-1.477,34.01,1,1
66,4465,1,-2.249,62.2734,1,1
66,4466,0,-0.039,60.12,1,1
66,4467,0,-0.272,41.15,1,1
67,1984,1,1.284,48.42,1,1
67,1985,0,0.797,61.0734,1,1
67,1986,1,0.326,74.72,1,1
67,1987,0,0.177,73.41,1,1
67,1988,1,0.193,66.81,1,1
67,1989,0,-0.623,53.78,1,1
67,1990,1,0.199,56.26,1,1
67,1991,0,1.245,57.99,1,1
67,1992,0,1.359,61.0734,1,1
67,1993,0,0.274,64.54,1,1
67,1994,1,-1.368,61.0734,1,1
67,2207,1,-1.616,45.45,1,1
67,2642,0,-0.332,61.0987,1,1
68,4825,0,0.272,62.3659,1,0
68,4826,1,0.544,63.8,1,0
68,4827,0,0.236,62.3659,1,0
68,4828,1,0.835,65.09,1,0
68,4829,0,0.641,62.3659,1,0
68,4830,0,-1.205,37.58,1,0
68,4831,1,-0.15,62.3659,1,0
68,4832,1,-1.171,56.18,1,0
68,4833,1,-1.58,41.14,1,0
68,4834,1,-0.877,62.3659,1,0
68,4835,1,0.414,54.36,1,0
68,4836,1,-1.741,64.19,1,0
68,4837,1,-0.448,62.3659,1,0
68,4838,0,-0.403,45.05,1,0
69,2227,1,-0.898,42.81,0.266666667,0
69,2228,1,0.733,56.43,0.266666667,0
69,2229,1,-1.581,35.35,0.266666667,0
69,2230,1,-1.426,59.35,0.266666667,0
69,2231,0,-0.897,47.32,0.266666667,0
69,2232,0,-0.883,61.0805,0.266666667,0
69,2233,0,-0.094,47.65,0.266666667,0
69,2234,1,0.982,62.87,0.266666667,0
69,2235,0,-0.149,61.0805,0.266666667,0
69,2236,1,-0.898,61.0805,0.266666667,0
69,2237,1,-1.249,50.66,0.266666667,0
69,2238,1,0.129,61.0805,0.266666667,0
69,2239,1,-1.155,41.23,0.266666667,0
69,2240,0,-0.268,49.79,0.266666667,0
69,2434,1,-1.302,45.23,0.266666667,0
70,5377,1,0.732,62.3787,0.133333333,0
70,5378,1,-0.551,67.87,0.133333333,0
70,5379,0,0.549,56.73,0.133333333,0
70,5380,1,1.033,62.3788,0.133333333,0
70,5381,0,1.332,74.84,0.133333333,0
70,5382,1,1.47,67.52,0.133333333,0
70,5383,1,0.91,54.59,0.133333333,0
70,5384,1,0.769,58.73,0.133333333,0
70,5385,0,0.793,66.76,0.133333333,0
70,5386,1,1.336,63.41,0.133333333,0
70,5387,1,0.638,67.31,0.133333333,0
70,5388,0,0.444,60.51,0.133333333,0
70,5389,1,1.015,59.35,0.133333333,0
70,5390,0,1.264,66.64,0.133333333,0
70,5391,1,1.207,74.82,0.133333333,0
71,3371,0,0.378,56.78,0.333333333,0
71,3372,0,-0.427,52.93,0.333333333,0
71,3373,0,-0.268,61.6485,0.333333333,0
71,3374,1,-0.802,45.84,0.333333333,0
71,3375,0,0.152,61.6485,0.333333333,0
71,3376,1,0.508,59.17,0.333333333,0
71,3377,1,0.616,43.98,0.333333333,0
71,3378,1,-0.516,61.6485,0.333333333,0
71,3379,0,1.585,53.61,0.333333333,0
71,3380,1,0.16,47.12,0.333333333,0
71,3381,0,0.509,61.6485,0.333333333,0
71,3382,0,-0.797,54.1,0.333333333,0
71,3383,1,-0.018,61.6485,0.333333333,0
71,3384,1,0.831,54.62,0.333333333,0
71,3385,1,0.179,45.88,0.333333333,0
72,4839,1,0.456,62.3661,1,1
72,4840,1,0.09,44.66,1,1
72,4841,1,0.087,53.44,1,1
72,4842,0,-0.591,34.29,1,1
72,4843,1,-1.624,45.87,1,1
72,4844,1,-0.754,40.54,1,1
72,4845,1,-0.04,62.3661,1,1
72,4846,1,0.06,50.05,1,1
72,4847,0,-1.17,45.43,1,1
72,4848,0,-1.189,41.42,1,1
72,4849,0,-0.006,60.94,1,1
72,4850,1,-0.679,43.03,1,1
72,4851,1,-1.427,32.92,1,1
72,4852,0,-0.674,56.73,1,1
72,4853,0,0.439,59.21,1,1
72,4854,1,0.217,62.3661,1,1
72,4855,0,-0.411,45.65,1,1
72,4856,0,0.533,62.3661,1,1
72,4857,1,-0.337,51.89,1,1
73,3241,0,0.075,66.99,1,1
73,3242,0,0.157,48.32,1,1
73,3243,0,0.523,51.51,1,1
73,3244,1,0.398,61.6431,1,1
73,3245,1,1.261,61.6431,1,1
73,3246,1,0.982,61.6431,1,1
73,3247,0,0.129,61.6431,1,1
73,3248,0,0.199,54.99,1,1
73,3249,0,0.306,51.32,1,1
73,3250,0,0.608,46.58,1,1
73,3251,0,-0.493,58.75,1,1
73,3252,1,0.102,47.81,1,1
73,3253,0,-0.067,61.6431,1,1
73,3254,0,0.605,55.52,1,1
73,3255,0,0.424,55.9,1,1
73,3256,1,1.035,58.01,1,1
73,3257,1,0.274,61.6431,1,1
73,3258,0,0.613,63.94,1,1
74,3558,0,1.368,67.89,1,1
74,3559,1,1.514,55.29,1,1
74,3560,1,0.412,70.02,1,1
74,3561,1,0.772,61.8698,1,1
74,3562,1,0.791,76,1,1
74,3563,0,1.245,61.8698,1,1
74,3564,0,1.338,61.8698,1,1
74,3565,1,1.634,61.8699,1,1
74,3566,1,1.016,61.8699,1,1
74,3567,0,1.436,68.18,1,1
74,3568,1,1.511,68.38,1,1
74,3569,1,0.814,60.7,1,1
74,3570,0,0.651,61.8699,1,1
74,3571,1,1.528,61.8699,1,1
74,3572,1,1.394,61.8699,1,1
74,3573,0,1.209,61.8699,1,1
74,3574,0,1.436,77.41,1,1
75,6470,1,-0.82,54.78,1,1
75,6471,0,-0.72,56.07,1,1
75,6472,0,-0.481,67.33,1,1
75,6473,1,0.512,70.4,1,1
75,6474,0,-0.326,58.88,1,1
75,6475,0,-0.391,66.51,1,1
75,6476,0,-1.148,39.43,1,1
75,6477,1,0.907,61.42,1,1
75,6478,0,-0.754,54.41,1,1
75,6479,1,-0.178,65.62,1,1
75,6480,0,-1.657,62.5424,1,1
75,6481,0,-0.302,49.63,1,1
75,6482,0,-0.466,59.35,1,1
75,6483,1,-0.407,56.54,1,1
75,6484,0,-0.618,38.74,1,1
75,6485,0,-0.867,63.35,1,1
76,1513,1,0.207,61.0456,1,1
76,1514,0,-0.019,61.0456,1,1
76,1515,1,0.518,61.0456,1,1
76,1516,0,-0.797,38.84,1,1
76,1517,0,-0.917,52.04,1,1
76,1518,0,0.605,49.56,1,1
76,1519,1,0.683,61.0456,1,1
76,1520,1,0.347,56.1,1,1
76,1521,1,-0.162,61.0456,1,1
76,1522,0,0.049,61.0456,1,1
76,1523,1,0.613,72.08,1,1
76,1524,0,0.323,61.0456,1,1
76,1525,1,0.509,61.0456,1,1
76,1526,0,-0.319,50.07,1,1
76,1527,0,-1.187,61.0456,1,1
77,2696,0,1.444,61.1084,1,1
77,2697,1,0.839,61.1084,1,1
77,2698,1,0.815,61.1084,1,1
77,2699,0,1.458,73.77,1,1
77,2700,1,1.459,72.08,1,1
77,2701,1,0.745,61.1084,1,1
77,2702,0,1.585,61.1084,1,1
77,2703,0,1.339,61.1084,1,1
77,2704,0,1.051,61.1084,1,1
77,2705,0,0.421,61.1084,1,1
77,2706,1,1.55,61.1084,1,1
77,2707,1,1.177,61.1084,1,1
77,2708,1,1.705,61.1084,1,1
77,2709,1,1.62,61.1084,1,1
77,2710,0,1.162,67.34,1,1
77,2711,0,0.967,61.1084,1,1
77,2712,1,0.752,70.42,1,1
77,2713,1,1.55,61.1084,1,1
77,2714,0,1.11,61.1084,1,1
77,2715,1,1.533,61.1084,1,1
77,2716,0,1.511,61.1085,1,1
77,2717,0,0.803,61.1085,1,1
77,2718,0,1.212,61.1085,1,1
77,2719,0,1.621,61.1085,1,1
77,2820,0,0.661,77.92,1,1
77,6791,0,1.531,62.6986,1,1
78,5310,1,-0.04,54.78,0.266666667,1
78,5311,1,-0.777,55.78,0.266666667,1
78,5312,1,0.02,49.14,0.266666667,1
78,5313,1,-0.288,57.17,0.266666667,1
78,5314,1,-1.05,38.23,0.266666667,1
78,5315,1,0.077,47.46,0.266666667,1
78,5316,0,-0.67,62.3773,0.266666667,1
78,5317,1,0.807,67.31,0.266666667,1
78,5318,0,0.476,57.61,0.266666667,1
78,5319,1,0.074,47.91,0.266666667,1
78,5320,1,0.783,70.02,0.266666667,1
78,5321,1,-0.721,52.58,0.266666667,1
78,5322,0,0.296,49.73,0.266666667,1
78,5323,1,-0.265,62.3773,0.266666667,1
78,5324,1,0.634,62.3773,0.266666667,1
79,4277,0,0.623,48.69,0.333333333,1
79,4278,0,-1.398,62.2688,0.333333333,1
79,4279,0,-0.927,62.2688,0.333333333,1
79,4280,0,-0.345,38.77,0.333333333,1
79,4281,1,-0.436,58.36,0.333333333,1
79,4282,0,-0.108,57.22,0.333333333,1
79,4283,1,-0.194,39.87,0.333333333,1
79,4284,1,0.602,61.85,0.333333333,1
79,4285,0,0.017,62.2688,0.333333333,1
79,4286,1,-0.743,62.2688,0.333333333,1
79,4287,1,-0.972,47.28,0.333333333,1
79,6780,1,-0.072,41.78,0.333333333,1
80,2761,0,1.481,71.53,1,0
80,2762,1,0.179,61.1833,1,0
80,2763,1,0.651,61.03,1,0
80,2764,0,1.067,72.41,1,0
80,2765,1,1.306,60.32,1,0
80,2766,0,0.751,62.07,1,0
80,2767,0,0.961,61.1833,1,0
80,2768,0,0.337,62.76,1,0
80,2769,1,0.741,68.02,1,0
80,2770,0,1.488,61.1833,1,0
80,2771,0,0.823,69.94,1,0
80,2772,1,1.016,60.43,1,0
80,2773,0,1.134,60.36,1,0
80,2774,1,1.608,75.45,1,0
80,2775,0,0.91,51.27,1,0
80,2776,0,0.559,54.23,1,0
80,2777,0,1.055,68.79,1,0
80,2778,0,1.413,61.1833,1,0
81,3328,1,0.694,61.6464,1,1
81,3329,1,1.089,61.6464,1,1
81,3330,0,0.907,74.23,1,1
81,3331,1,-1.146,61.6464,1,1
81,3332,1,-0.62,61.6464,1,1
81,3333,1,0.301,27.42,1,1
81,3334,0,-0.002,38.47,1,1
81,3335,0,-1.146,53.34,1,1
81,3336,1,0.129,48.32,1,1
81,3337,0,0.114,44.94,1,1
81,3338,0,-0.663,63.36,1,1
81,3339,1,-0.831,46.87,1,1
81,3340,1,-0.198,55.16,1,1
82,3466,1,0.672,43.3,1,1
82,3467,1,0.807,54.98,1,1
82,3468,1,-0.246,55.7,1,1
82,3469,1,0.274,61.6742,1,1
82,3470,0,0.735,66.99,1,1
82,3471,0,1.286,62.7,1,1
82,3472,0,0.857,75.27,1,1
82,3473,0,0.907,74.24,1,1
82,3474,1,0.241,57.89,1,1
82,3475,1,0.359,59.07,1,1
82,3476,0,-0.149,42.98,1,1
82,3477,0,-0.287,62.77,1,1
82,3479,0,0.274,61.6743,1,1
82,3480,1,0.747,64.49,1,1
82,3481,1,0.559,63.7,1,1
82,3482,1,0.329,53.04,1,1
82,3483,1,0.83,51.53,1,1
82,3484,0,0.346,59.9,1,1
82,3485,0,0.58,66.01,1,1
82,3486,0,0.052,50.97,1,1
83,57,1,0.832,49.61,1,1
83,58,1,0.402,55.15,1,1
